"City","Title","Property_Type","Location_Detail","Bed_Info","Price_Per_Night_USD","Currency","Rating","Date_Range","Airbnb_ID","Link"
"Berlin","Private room in Berlin","Private Room","Large private room | Private bathroom & kitchen | Netflix","2 beds","97","$","4.92","May 20 – 26","643167887951772735","https://www.airbnb.com/rooms/643167887951772735"
"Berlin","Apartment in Berlin","Apartment","Cozy apartment in old Berlin factory","1 queen bed","108","$","4.74","Sep 25 – Oct 2","16050858","https://www.airbnb.com/rooms/16050858"
"Berlin","Apartment in Berlin","Apartment","","2 beds","135","$","4.94","May 19 – 24","27411832","https://www.airbnb.com/rooms/27411832"
"Berlin","Apartment in Berlin","Apartment","Berlin Friedrichshain Central Studio","2 beds","84","$","5","Feb 15 – 20","47211361","https://www.airbnb.com/rooms/47211361"
"Berlin","Private room in Berlin","Private Room","small but fine","1 single bed","47","$","4.82","Aug 5 – 12","4280343","https://www.airbnb.com/rooms/4280343"
"Berlin","Private room in Berlin","Private Room","View to the garden and connection to the BER and underground","1 double bed","44","$","4.78","May 10 – 17","12013507","https://www.airbnb.com/rooms/12013507"
"Berlin","Apartment in Berlin","Apartment","Berlin beautiful & central","1 bed","116","$","No rating","May 2 – 7","827562442187086929","https://www.airbnb.com/rooms/827562442187086929"
"Berlin","Private room in Berlin","Private Room","Beautiful nature in the center of Berlin","2 beds","126","$","5","May 1 – 6","678019095993836004","https://www.airbnb.com/rooms/678019095993836004"
"Berlin","Apartment in Berlin","Apartment","Quiet attic apartment with terrace in Schöneberg","2 beds","151","$","4.8","Sep 1 – 8","19501540","https://www.airbnb.com/rooms/19501540"
"Berlin","Private room in Neuenhagen","Private Room","Quiet room on the outskirts of town","1 single bed","38","$","4.92","May 1 – 7","37871552","https://www.airbnb.com/rooms/37871552"
"Berlin","Apartment in Berlin","Apartment","","1 double bed","118","$","5","May 14 – 19","731816714179145445","https://www.airbnb.com/rooms/731816714179145445"
"Berlin","Private room in Berlin","Private Room","Room in terraced house and quiet location","1 sofa bed","59","$","4.94","Sep 2 – 7","45347161","https://www.airbnb.com/rooms/45347161"
"Berlin","Private room in Berlin","Private Room","Room # 1 in the south of Berlin (Marienfelde)","1 bed","63","$","5","Jul 10 – 15","760108563556107857","https://www.airbnb.com/rooms/760108563556107857"
"Berlin","Apartment in Berlin","Apartment","Top apartment in the heart of Prenzlauer Berg","1 bed","95","$","4.5","May 28 – Jun 2","52401704","https://www.airbnb.com/rooms/52401704"
"Berlin","Private room in Berlin","Private Room","just wonderful and absolutely quiet","1 queen bed","120","$","4.98","Jun 10 – 15","14736577","https://www.airbnb.com/rooms/14736577"
"Berlin","Private room in Berlin","Private Room","Sunny room centrally located","1 bed","57","$","4.8","Sep 25 – Oct 2","33996221","https://www.airbnb.com/rooms/33996221"
"Berlin","Private room in Berlin","Private Room","buena comunicación con el centro","1 bed","38","$","No rating","May 4 – 9","849732709353643211","https://www.airbnb.com/rooms/849732709353643211"
"Berlin","Private room in Hoppegarten","Private Room","Cosy Apartment in the outskirts of Berlin","2 beds","46","$","4.88","Jun 25 – Jul 1","27284889","https://www.airbnb.com/rooms/27284889"
"Berlin","Condo in Berlin","Other","Residential home on Prenzlauer Berg/ Mauerpark","2 beds","99","$","4.8","May 27 – Jun 3","53638269","https://www.airbnb.com/rooms/53638269"
"Berlin","Private room in Berlin","Private Room","Helmholtzplatz Cocon","1 bed","76","$","4.25","May 8 – 13","763497821477327402","https://www.airbnb.com/rooms/763497821477327402"
"Berlin","Private room in Berlin","Private Room","Modern, bright, well connected","1 bed","81","$","No rating","Jun 14 – 19","837594868090351062","https://www.airbnb.com/rooms/837594868090351062"
"Berlin","Apartment in Berlin","Apartment","Gemütliche Wohnung mit 2 Katzen","2 beds","64","$","No rating","Apr 1 – 7","859907877529642657","https://www.airbnb.com/rooms/859907877529642657"
"Berlin","Private room in Berlin","Private Room","Emerald Room | Museum Island","1 king bed","109","$","4.93","Jun 23 – 28","475193","https://www.airbnb.com/rooms/475193"
"Berlin","Apartment in Berlin","Apartment","","2 beds","139","$","4.45","May 1 – 8","51517025","https://www.airbnb.com/rooms/51517025"
"Berlin","Apartment in Berlin","Apartment","Beautiful Loft 1 unique in Charlottenburgs Center","2 beds","139","$","4.56","May 21 – 26","49125476","https://www.airbnb.com/rooms/49125476"
"Berlin","Private room in Berlin","Private Room","Quiet and green, but BER, subway and highway nearby","2 single beds","44","$","4.87","Jul 14 – 21","14839691","https://www.airbnb.com/rooms/14839691"
"Berlin","Private room in Berlin","Private Room","UNIQUE GARDENROOM | BERLIN MITTE | with garden","1 queen bed","88","$","4.87","Sep 17 – 22","3717751","https://www.airbnb.com/rooms/3717751"
"Berlin","Apartment in Berlin","Apartment","","1 double bed","126","$","4.65","Aug 21 – 26","46462154","https://www.airbnb.com/rooms/46462154"
"Berlin","Private room in Berlin","Private Room","Modernes Zimmer zentral Berlin","1 bed","77","$","5","May 20 – 26","607836165565073961","https://www.airbnb.com/rooms/607836165565073961"
"Berlin","Apartment in Berlin","Apartment","The Berlin Piano Shed","1 bed","121","$","4.72","Jul 24 – 29","14648612","https://www.airbnb.com/rooms/14648612"
"Berlin","Private room in Berlin","Private Room","Room with private balcony!","1 bed","59","$","4.05","May 28 – Jun 2","786910043541761575","https://www.airbnb.com/rooms/786910043541761575"
"Berlin","Private room in Berlin","Private Room","Big sunshiny room in a new house near Tier Park","1 double bed","41","$","4.77","Jun 27 – Jul 2","23105508","https://www.airbnb.com/rooms/23105508"
"Berlin","Private room in Berlin","Private Room","Private room in beautiful Weissensee","1 double bed","88","$","4.83","May 8 – 13","782551202735424582","https://www.airbnb.com/rooms/782551202735424582"
"Berlin","Private room in Berlin","Private Room","Cosy Kreuzberg Room w Oat Milk and Great Wifi","1 bed","139","$","4.95","Jun 7 – 12","599179283845190938","https://www.airbnb.com/rooms/599179283845190938"
"Berlin","Private room in Friedrichshain","Private Room","Beautiful, big and quite room in Berlin","1 bed","82","$","5","Jun 12 – 17","759982185791248235","https://www.airbnb.com/rooms/759982185791248235"
"Berlin","Private room in Mitte","Private Room","","1 double bed","101","$","4.92","May 13 – 18","28194113","https://www.airbnb.com/rooms/28194113"
"Berlin","Apartment in Schöneberg","Apartment","89m2 apt in Crellekiez Schöneberg","2 beds","151","$","4.88","May 1 – 8","583685084785657909","https://www.airbnb.com/rooms/583685084785657909"
"Berlin","Private room in Charlottenburg","Private Room","Private Room in Central City West / 2","1 double bed","87","$","4.42","May 1 – 6","17237876","https://www.airbnb.com/rooms/17237876"
"Berlin","Apartment in Mitte","Apartment","Designer Studio in the heart of Berlin","1 bed","152","$","No rating","May 22 – 27","41363989","https://www.airbnb.com/rooms/41363989"
"Berlin","Apartment in Charlottenburg","Apartment","Business apartment in a prime location","1 double bed","88","$","4.82","Sep 3 – 8","38796505","https://www.airbnb.com/rooms/38796505"
"Berlin","Private room in Lichtenberg","Private Room","","1 bed","66","$","4.87","Aug 26 – 31","716448591365879416","https://www.airbnb.com/rooms/716448591365879416"
"Berlin","Private room in Mitte","Private Room","","1 bed","89","$","No rating","May 7 – 13","874614351749733878","https://www.airbnb.com/rooms/874614351749733878"
"Berlin","Cottage in Wannsee","Other","Berlin Wannsee Summer House","1 bed","117","$","4.85","May 21 – 26","53425927","https://www.airbnb.com/rooms/53425927"
"Berlin","Apartment in Kreuzberg","Apartment","Studio Apartment at Görlitzer Park","1 double bed","124","$","4.66","May 28 – Jun 2","45809645","https://www.airbnb.com/rooms/45809645"
"Berlin","Private room in Lichtenberg","Private Room","","1 king bed","56","$","4.7","Sep 25 – 30","26975349","https://www.airbnb.com/rooms/26975349"
"Berlin","Private room in Prenzlauer Berg","Private Room","Comfortable central quiet in the middle of Berlin","1 single bed","99","$","5","May 12 – 17","42040985","https://www.airbnb.com/rooms/42040985"
"Berlin","Private room in Prenzlauer Berg","Private Room","","1 single bed","50","$","No rating","Jun 2 – 8","872280106289746134","https://www.airbnb.com/rooms/872280106289746134"
"Berlin","Private room in Friedenau","Private Room","cozy room in a friendly family 🏠","1 small double bed","63","$","4.68","May 21 – 26","31978228","https://www.airbnb.com/rooms/31978228"
"Berlin","Private room in Prenzlauer Berg","Private Room","Magical Zen Room in Central Cozy Great Location","1 double bed","70","$","4.9","May 20 – 26","36479360","https://www.airbnb.com/rooms/36479360"
"Berlin","Apartment in Prenzlauer Berg","Apartment","City Apartment ""Ben Laurel""","1 bed","56","$","No rating","Aug 30 – Sep 4","849020728199245815","https://www.airbnb.com/rooms/849020728199245815"
"Berlin","Condo in Schöneberg","Other","Über den Dächern von Berlin","1 bed","75","$","5","Jul 26 – 31","546294738066247812","https://www.airbnb.com/rooms/546294738066247812"
"Berlin","Condo in Treptow-Köpenick","Other","Grandma's Living","1 small double bed","57","$","4.91","Jun 12 – 19","39223612","https://www.airbnb.com/rooms/39223612"
"Berlin","Private room in Mitte","Private Room","Guest room at Rosina’s family","1 double bed","90","$","4.8","May 20 – 25","28068656","https://www.airbnb.com/rooms/28068656"
"Berlin","Private room in Mitte","Private Room","Authentic Berlin Experience","1 bed","57","$","No rating","May 28 – Jun 2","846358163879845009","https://www.airbnb.com/rooms/846358163879845009"
"Berlin","Apartment in Spandau","Apartment","","1 bed","73","$","No rating","May 13 – 18","798309619297165174","https://www.airbnb.com/rooms/798309619297165174"
"Berlin","Private room in Neukölln","Private Room","Cozy BR w/balcony, free WIFI, bus to BER close by","1 bed","61","$","5","May 20 – 25","783133338259863680","https://www.airbnb.com/rooms/783133338259863680"
"Berlin","Apartment in Prenzlauer Berg","Apartment","Wunderschöne Oase im Prenzlberg","2 beds","100","$","No rating","Feb 1 – 7","872432856424783408","https://www.airbnb.com/rooms/872432856424783408"
"Berlin","Private room in Neukölln","Private Room","Live on top floor in Berlin","1 bed","80","$","No rating","May 7 – 12","833209039583582571","https://www.airbnb.com/rooms/833209039583582571"
"Berlin","Private room in Charlottenburg","Private Room","Private Room in Central City West / 6","1 double bed","87","$","4.39","May 1 – 6","18066481","https://www.airbnb.com/rooms/18066481"
"Berlin","Private room in Kreuzberg","Private Room","Berlin flair","1 queen bed","75","$","4.9","May 3 – 8","192499","https://www.airbnb.com/rooms/192499"
"Berlin","Private room in Charlottenburg","Private Room","","1 single bed","57","$","4.98","Jun 8 – 13","49897931","https://www.airbnb.com/rooms/49897931"
"Berlin","Private room in Charlottenburg","Private Room",".Comfortable Private Room Nr. 1","2 beds","83","$","4.62","May 1 – 6","7824562","https://www.airbnb.com/rooms/7824562"
"Berlin","Private room in Mitte","Private Room","Super central & cozy room at Zionskirchplatz!","1 double bed","81","$","4.93","Jul 17 – 22","25252686","https://www.airbnb.com/rooms/25252686"
"Berlin","Private room in Mitte","Private Room","Carré Voltaire, TOP private room with balcony!","1 double bed","83","$","4.8","May 13 – 18","578236928583726571","https://www.airbnb.com/rooms/578236928583726571"
"Berlin","Private room in Tempelhof","Private Room","Green ART Palace.","1 single bed","77","$","5","May 16 – 21","11603400","https://www.airbnb.com/rooms/11603400"
"Berlin","Apartment in Mitte","Apartment","Apartment in Central","1 double bed","101","$","4.41","May 13 – 18","36268916","https://www.airbnb.com/rooms/36268916"
"Berlin","Apartment in Prenzlauer Berg","Apartment","Central, cozy and quiet flat in Pankow","","125","$","5","May 1 – 6","710977502962241092","https://www.airbnb.com/rooms/710977502962241092"
"Berlin","Apartment in Mitte","Apartment","Design Apartment Auguststraße","1 king bed","120","$","4.77","Jul 17 – 22","42226324","https://www.airbnb.com/rooms/42226324"
"Berlin","Private room in Charlottenburg-Wilmersdorf","Private Room","Cozy WG room (20sqm)Berlin Wilmersdorf","","35","$","4.61","May 27 – Jun 1","43504374","https://www.airbnb.com/rooms/43504374"
"Berlin","Apartment in Mitte","Apartment","15th floor 500 meter from Alexanderplatz","2 beds","89","$","4.83","Oct 3 – 8","27120381","https://www.airbnb.com/rooms/27120381"
"Berlin","Apartment in Berlin","Apartment","City Studio / 2 guests / near Estrel Hotel","","98","$","4.42","Jun 26 – Jul 1","53792154","https://www.airbnb.com/rooms/53792154"
"Berlin","Apartment in Berlin","Apartment","Studio Apartment near Körner Park","1 bed","94","$","No rating","Jan 1 – 6","847824300723516174","https://www.airbnb.com/rooms/847824300723516174"
"Berlin","Apartment in Berlin","Apartment","Charming apartment in the house","1 queen bed","128","$","4.63","Jul 22 – 27","43466060","https://www.airbnb.com/rooms/43466060"
"Berlin","Hotel room in Berlin","Other","Single room, Apple City Hotel","1 bed","87","$","4.27","May 4 – 9","45375004","https://www.airbnb.com/rooms/45375004"
"Berlin","Apartment in Berlin","Apartment","West Side Story","2 beds","87","$","No rating","May 13 – 18","813002978912166225","https://www.airbnb.com/rooms/813002978912166225"
"Berlin","Apartment in Berlin","Apartment","Apartment with a gorgeous view","2 beds","93","$","4.88","Oct 15 – 20","22662699","https://www.airbnb.com/rooms/22662699"
"Berlin","Guest suite in Berlin","Other","Stay in the City","1 sofa bed","69","$","4.89","Jul 17 – 22","22768220","https://www.airbnb.com/rooms/22768220"
"Berlin","Condo in Berlin","Other","Unit, LeCorbusier: Stylish Apartment","2 beds","88","$","4.56","May 6 – 12","686781460938529525","https://www.airbnb.com/rooms/686781460938529525"
"Berlin","Private room in Berlin","Private Room","""Berlin Balcony Charm""","1 bed","54","$","4.8","May 7 – 12","853029943171856605","https://www.airbnb.com/rooms/853029943171856605"
"Berlin","Private room in Berlin","Private Room","Room with own bath at Lake Tegel","2 beds","47","$","4.9","Aug 21 – 27","9165505","https://www.airbnb.com/rooms/9165505"
"Berlin","Apartment in Berlin","Apartment","","2 beds","188","$","5","Aug 21 – 26","42935037","https://www.airbnb.com/rooms/42935037"
"Berlin","Private room in Berlin","Private Room","Cozy room in Berlin","1 bed","46","$","5","Aug 31 – Sep 5","782899540870701066","https://www.airbnb.com/rooms/782899540870701066"
"Berlin","Apartment in Berlin","Apartment","I live Tempelhof","1 bed","100","$","No rating","May 8 – 14","856224834722446201","https://www.airbnb.com/rooms/856224834722446201"
